from_hei,to_hei,n
I  PAVIA01,DK KOBENHA01,2
I  PAVIA01,E  GRANADA01,3
I  PAVIA01,E  MALAGA01,1
I  PAVIA01,E  SALAMAN02,1
I  PAVIA01,F  BESANCO01,1
I  PAVIA01,F  NANCY43,1
I  PAVIA01,F  POITIER01,2
I  PAVIA01,IRLDUBLIN01,2
I  PAVIA01,NL LEIDEN01,2
I  PAVIA01,P  LISBOA02,1
I  PAVIA01,SF HELSINK01,1
I  PAVIA01,TR ISTANBU03,1
I  PAVIA01,UK BRISTOL01,1
I  PAVIA01,UK CAMBRID01,2
I  PAVIA01,UK CANTERB01,1
I  PAVIA01,UK CARDIFF01,1
I  PAVIA01,UK COVENTR01,1
I  PAVIA01,UK LEICEST01,1
I  PERUGIA01,D  BERLIN01,1
I  PERUGIA01,D  BERLIN13,2
I  PERUGIA01,D  MUNSTER01,1
I  PERUGIA01,D  POTSDAM01,2
I  PERUGIA01,D  TUBINGE01,1
I  PERUGIA01,E  GRANADA01,1
I  PERUGIA01,E  MADRID03,1
I  PERUGIA01,E  SALAMAN02,4
I  PERUGIA01,E  SANTAND01,1
I  PERUGIA01,E  SANTIAG01,2
I  PERUGIA01,E  SEVILLA01,1
I  PERUGIA01,E  TARRAGO01,2
I  PERUGIA01,E  VALENCI01,1
I  PERUGIA01,E  VALLADO01,2
I  PERUGIA01,F  TOURS01,1
I  PERUGIA01,IRLCORK01,1
I  PERUGIA01,NL AMSTERD01,1
I  PERUGIA01,NL NIJMEGE01,1
I  PERUGIA01,P  COIMBRA01,4
I  PERUGIA01,P  LISBOA02,4
I  PERUGIA01,P  PORTO02,4
I  PERUGIA01,S  LUND01,1
I  PERUGIA01,UK BANGOR01,1
I  PERUGIA01,UK HULL01,3
I  PERUGIA01,UK LEEDS01,3
I  PERUGIA01,UK SWANSEA01,1
I  PISA01,A  GRAZ01,1
I  PISA01,A  WIEN01,1
I  PISA01,D  BERLIN01,2
I  PISA01,D  BERLIN13,1
I  PISA01,D  BONN01,1
I  PISA01,D  DRESDEN02,2
I  PISA01,D  FREIBUR01,3
I  PISA01,D  JENA01,3
I  PISA01,D  LEIPZIG01,1
I  PISA01,D  MAINZ01,4
I  PISA01,D  MUNCHEN01,3
I  PISA01,D  TUBINGE01,3
I  PISA01,D  WURZBUR01,1
I  PISA01,DK KOBENHA01,1
I  PISA01,E  ALCAL-H01,4
I  PISA01,E  CIUDA-R01,1
I  PISA01,E  GRANADA01,1
I  PISA01,E  MADRID03,7
I  PISA01,E  MADRID04,1
I  PISA01,E  MALAGA01,1
I  PISA01,E  OVIEDO01,4
I  PISA01,E  SALAMAN02,4
I  PISA01,E  SEVILLA01,2
I  PISA01,E  TENERIF01,1
I  PISA01,E  VALENCI01,7
I  PISA01,E  VALLADO01,2
I  PISA01,E  ZARAGOZ01,1
I  PISA01,F  PARIS012,2
I  PISA01,F  POITIER01,1
I  PISA01,IRLDUBLIN01,1
I  PISA01,IRLDUBLIN02,3
I  PISA01,NL AMSTERD02,2
I  PISA01,P  AVEIRO01,1
I  PISA01,P  COIMBRA01,1
I  PISA01,P  LISBOA02,2
I  PISA01,P  PORTO02,2
I  PISA01,PL KRAKOW01,1
I  PISA01,PL WARSZAW01,1
I  PISA01,RO CLUJNAP01,1
I  PISA01,SF HELSINK01,2
I  PISA01,UK CARDIFF01,6
I  PISA01,UK COVENTR01,4
I  PISA01,UK LEICEST01,6
I  PISA01,UK MANCHES01,6
I  PISA01,UK NORWICH01,1
I  PISA01,UK READING01,2
I  ROMA01,A  WIEN01,2
I  ROMA01,B  GENT01,2
I  ROMA01,D  BERLIN01,4
I  ROMA01,D  BERLIN13,9
I  ROMA01,D  BOCHUM01,1
I  ROMA01,D  BREMEN01,1
I  ROMA01,D  DRESDEN02,2
I  ROMA01,D  DUSSELD01,3
I  ROMA01,D  ERLANGE01,4
I  ROMA01,D  FREIBUR01,3
I  ROMA01,D  JENA01,3
I  ROMA01,D  KONSTAN01,2
I  ROMA01,D  LEIPZIG01,1
I  ROMA01,D  MUNCHEN01,3
I  ROMA01,D  TUBINGE01,3
I  ROMA01,E  ALCAL-H01,5
I  ROMA01,E  BARCELO01,3
I  ROMA01,E  BARCELO02,3
I  ROMA01,E  CORDOBA01,2
I  ROMA01,E  GRANADA01,4
I  ROMA01,E  MADRID03,4
I  ROMA01,E  MADRID04,4
I  ROMA01,E  MADRID05,2
I  ROMA01,E  MALAGA01,4
I  ROMA01,E  PALMA01,1
I  ROMA01,E  SALAMAN02,6
I  ROMA01,E  SANTIAG01,4
I  ROMA01,E  SEVILLA01,4
I  ROMA01,E  TENERIF01,1
I  ROMA01,E  VALENCI01,4
I  ROMA01,E  ZARAGOZ01,2
I  ROMA01,F  MARSEIL84,1
I  ROMA01,F  POITIER01,1
I  ROMA01,HU SZEGED01,1
I  ROMA01,NL AMSTERD02,2
I  ROMA01,NL GRONING01,2
I  ROMA01,NL LEIDEN01,3
I  ROMA01,NL UTRECHT01,1
I  ROMA01,P  LISBOA02,3
I  ROMA01,PL WARSZAW01,1
I  ROMA01,S  LUND01,1
I  ROMA01,S  STOCKHO01,1
I  ROMA01,SF HELSINK01,1
I  ROMA01,SF TURKU01,2
I  ROMA01,TR ISTANBU07,1
I  ROMA01,UK BATH01,7
I  ROMA01,UK BELFAST01,1
I  ROMA01,UK BIRMING02,1
I  ROMA01,UK CAMBRID01,2
I  ROMA01,UK COVENTR01,7
I  ROMA01,UK LIVERPO01,2
I  ROMA01,UK NEWCAST01,1
I  ROMA01,UK YORK01,2
I  ROMA02,D  BERLIN13,1
I  ROMA02,D  BONN01,1
I  ROMA02,D  HEIDELB01,4
I  ROMA02,D  JENA01,1
I  ROMA02,D  MAINZ01,1
I  ROMA02,E  BARCELO01,1
I  ROMA02,E  GRANADA01,3
I  ROMA02,E  MADRID03,1
I  ROMA02,E  MADRID04,7
I  ROMA02,E  MADRID14,4
I  ROMA02,E  MALAGA01,3
I  ROMA02,E  SANTIAG01,2
I  ROMA02,E  SEVILLA01,4
I  ROMA02,E  VALENCI01,2
I  ROMA02,E  ZARAGOZ01,1
I  ROMA02,F  MARSEIL84,2
I  ROMA02,F  NICE01,4
I  ROMA02,F  PARIS007,2
I  ROMA02,F  PARIS012,2
I  ROMA02,P  COIMBRA01,2
I  ROMA02,SF HELSINK01,2
I  ROMA02,SF TAMPERE01,1
I  ROMA02,UK HULL01,3
I  ROMA16,A  GRAZ01,1
I  ROMA16,A  INNSBRU01,1
I  ROMA16,A  WIEN01,1
I  ROMA16,D  BERLIN01,4
I  ROMA16,D  BERLIN13,3
I  ROMA16,D  BONN01,3
I  ROMA16,D  BREMEN01,1
I  ROMA16,D  ERLANGE01,1
I  ROMA16,D  FRANKFU01,1
I  ROMA16,D  FREIBUR01,4
I  ROMA16,D  LEIPZIG01,2
I  ROMA16,D  MAINZ01,1
I  ROMA16,D  MUNCHEN01,3
I  ROMA16,DK KOBENHA01,1
I  ROMA16,E  BARCELO01,1
I  ROMA16,E  BARCELO15,2
I  ROMA16,E  GRANADA01,3
I  ROMA16,E  MADRID03,6
I  ROMA16,E  MADRID04,3
I  ROMA16,E  MADRID14,2
I  ROMA16,E  MALAGA01,2
I  ROMA16,E  MURCIA01,1
I  ROMA16,E  SALAMAN02,3
I  ROMA16,E  SANTAND01,1
I  ROMA16,E  SEVILLA01,1
I  ROMA16,E  VALENCI01,4
I  ROMA16,E  VALLADO01,1
I  ROMA16,F  STRASBO48,1
I  ROMA16,F  TOURS01,1
I  ROMA16,HU BUDAPES01,4
I  ROMA16,IRLCORK01,3
I  ROMA16,IRLDUBLIN02,3
I  ROMA16,N  BERGEN01,1
I  ROMA16,NL AMSTERD01,2
I  ROMA16,NL NIJMEGE01,1
I  ROMA16,P  BRAGA01,1
I  ROMA16,P  COIMBRA01,3
I  ROMA16,P  PORTO02,1
I  ROMA16,S  LUND01,2
I  ROMA16,SF HELSINK01,1
I  ROMA16,UK BRIGHTO01,2
I  ROMA16,UK COVENTR01,1
I  ROMA16,UK EDINBUR01,1
I  ROMA16,UK LONDON029,6
I  ROMA16,UK READING01,3
I  SALERNO01,D  BERLIN01,2
I  SALERNO01,D  BERLIN13,4
I  SALERNO01,D  BOCHUM01,1
I  SALERNO01,D  HAMBURG01,3
I  SALERNO01,D  MAINZ01,1
I  SALERNO01,E  BADAJOZ01,1
I  SALERNO01,E  BARCELO01,1
I  SALERNO01,E  BARCELO02,1
I  SALERNO01,E  CORDOBA01,1
I  SALERNO01,E  GRANADA01,1
I  SALERNO01,E  MALAGA01,2
I  SALERNO01,E  OVIEDO01,1
I  SALERNO01,E  SALAMAN02,5
I  SALERNO01,E  SANTIAG01,1
I  SALERNO01,E  TARRAGO01,1
I  SALERNO01,E  TENERIF01,1
I  SALERNO01,E  ZARAGOZ01,2
I  SALERNO01,EE TARTU02,3
I  SALERNO01,F  NANTES01,1
I  SALERNO01,PL WARSZAW01,2
I  SALERNO01,UK CANTERB01,2
I  SALERNO01,UK COVENTR01,2
I  SALERNO01,UK LEEDS01,2
I  SALERNO01,UK LEICEST01,2
I  SALERNO01,UK LOUGHBO01,3
I  SASSARI01,D  BONN01,4
I  SASSARI01,D  MUNCHEN01,2
I  SASSARI01,D  MUNSTER01,2
I  SASSARI01,DK KOBENHA01,1
I  SASSARI01,E  ALCAL-H01,2
I  SASSARI01,E  CIUDA-R01,7
I  SASSARI01,E  CORDOBA01,1
I  SASSARI01,E  MADRID14,1
I  SASSARI01,E  SALAMAN02,3
I  SASSARI01,E  SEVILLA01,1
I  SASSARI01,E  VALENCI01,3
I  SASSARI01,E  VALLADO01,6
I  SASSARI01,F  DIJON01,1
I  SASSARI01,IS REYKJAV01,2
I  SASSARI01,P  COIMBRA01,2
I  SASSARI01,PL POZNAN01,1
I  SASSARI01,S  STOCKHO01,4
I  SIENA01,A  WIEN01,2
I  SIENA01,D  BERLIN01,1
I  SIENA01,D  HEIDELB01,2
I  SIENA01,DK ARHUS01,2
I  SIENA01,E  CORDOBA01,1
I  SIENA01,E  MADRID03,6
I  SIENA01,E  MADRID04,1
I  SIENA01,E  SEVILLA01,2
I  SIENA01,E  TENERIF01,1
I  SIENA01,F  PARIS005,1
I  SIENA01,F  PARIS007,1
I  SIENA01,F  POITIER01,1
I  SIENA01,IRLLIMERIC01,2
I  SIENA01,N  TROMSO01,1
I  SIENA01,NL UTRECHT01,1
I  SIENA01,SF JYVASKY01,1
I  SIENA01,UK BIRMING02,1
I  SIENA01,UK BRIGHTO01,1
I  SIENA01,UK BRISTOL01,4
I  SIENA01,UK CAMBRID01,1
I  SIENA01,UK COVENTR01,4
I  SIENA01,UK EDINBUR01,3
I  SIENA01,UK HULL01,1
I  SIENA01,UK LEEDS01,1
I  SIENA01,UK SWANSEA01,1
I  TORINO01,B  ANTWERP01,1
I  TORINO01,CH ZURICH01,1
I  TORINO01,D  BAYREUT01,2
I  TORINO01,D  BERLIN01,3
I  TORINO01,D  BIELEFE01,2
I  TORINO01,D  DRESDEN02,1
I  TORINO01,D  DUSSELD01,2
I  TORINO01,D  ESSEN04,1
I  TORINO01,D  HEIDELB01,1
I  TORINO01,D  JENA01,1
I  TORINO01,D  LEIPZIG01,5
I  TORINO01,D  MARBURG01,2
I  TORINO01,D  MUNCHEN01,2
I  TORINO01,D  POTSDAM01,4
I  TORINO01,D  SAARBRU01,1
I  TORINO01,D  TUBINGE01,1
I  TORINO01,E  BADAJOZ01,1
I  TORINO01,E  BARCELO01,1
I  TORINO01,E  BARCELO02,1
I  TORINO01,E  CIUDA-R01,1
I  TORINO01,E  GRANADA01,2
I  TORINO01,E  MADRID03,2
I  TORINO01,E  MADRID04,2
I  TORINO01,E  MADRID14,1
I  TORINO01,E  MALAGA01,1
I  TORINO01,E  MURCIA01,2
I  TORINO01,E  PALMA01,2
I  TORINO01,E  SALAMAN02,1
I  TORINO01,E  SANTIAG01,1
I  TORINO01,E  SEVILLA01,3
I  TORINO01,E  VALENCI01,2
I  TORINO01,E  ZARAGOZ01,2
I  TORINO01,EE TARTU02,1
I  TORINO01,F  BESANCO01,1
I  TORINO01,F  MARSEIL84,2
I  TORINO01,F  NICE01,1
I  TORINO01,F  PARIS005,1
I  TORINO01,F  PARIS007,1
I  TORINO01,F  POITIER01,1
I  TORINO01,IRLDUBLIN02,1
I  TORINO01,IRLGALWAY01,2
I  TORINO01,N  OSLO01,1
I  TORINO01,P  BRAGA01,1
I  TORINO01,P  COIMBRA01,1
I  TORINO01,P  LISBOA02,1
I  TORINO01,P  PORTO02,1
I  TORINO01,PL KRAKOW01,1
I  TORINO01,PL WARSZAW01,3
I  TORINO01,PL WROCLAW01,1
I  TORINO01,S  UMEA01,1
I  TORINO01,UK BANGOR01,1
I  TORINO01,UK BRISTOL01,2
I  TORINO01,UK COVENTR01,3
I  TORINO01,UK DUNDEE01,1
I  TORINO01,UK LEEDS01,3
I  TORINO01,UK LEICEST01,2
I  TORINO01,UK NOTTING01,1
I  TRENTO01,A  GRAZ01,1
I  TRENTO01,A  INNSBRU01,4
I  TRENTO01,A  WIEN01,1
I  TRENTO01,D  BONN01,3
I  TRENTO01,D  BREMEN01,1
I  TRENTO01,D  DRESDEN02,4
I  TRENTO01,D  FREIBUR01,1
I  TRENTO01,D  LEIPZIG01,2
I  TRENTO01,D  MUNCHEN01,1
I  TRENTO01,E  BARCELO01,3
I  TRENTO01,E  GRANADA01,1
I  TRENTO01,E  MADRID03,3
I  TRENTO01,E  SANTIAG01,2
I  TRENTO01,E  VALENCI01,2
I  TRENTO01,E  ZARAGOZ01,2
I  TRENTO01,F  MARSEIL84,1
I  TRENTO01,F  NANCY43,1
I  TRENTO01,F  STRASBO48,2
I  TRENTO01,IRLGALWAY01,2
I  TRENTO01,IS REYKJAV01,1
I  TRENTO01,N  TROMSO01,2
I  TRENTO01,NL NIJMEGE01,2
I  TRENTO01,SF TURKU01,1
I  TRENTO01,UK CARDIFF01,6
I  TRIESTE01,A  GRAZ01,3
I  TRIESTE01,A  INNSBRU01,3
I  TRIESTE01,A  WIEN01,4
I  TRIESTE01,B  LEUVEN01,2
I  TRIESTE01,CH GENEVE01,2
I  TRIESTE01,D  BERLIN01,2
I  TRIESTE01,D  DUSSELD01,1
I  TRIESTE01,D  HEIDELB01,5
I  TRIESTE01,D  KONSTAN01,1
I  TRIESTE01,D  LEIPZIG01,2
I  TRIESTE01,D  MAINZ01,2
I  TRIESTE01,D  REGENSB01,8
I  TRIESTE01,D  SAARBRU01,3
I  TRIESTE01,E  BADAJOZ01,1
I  TRIESTE01,E  BARCELO01,2
I  TRIESTE01,E  BARCELO02,1
I  TRIESTE01,E  CIUDA-R01,2
I  TRIESTE01,E  GRANADA01,4
I  TRIESTE01,E  MADRID04,1
I  TRIESTE01,E  MALAGA01,3
I  TRIESTE01,E  MURCIA01,2
I  TRIESTE01,E  SALAMAN02,1
I  TRIESTE01,E  TENERIF01,1
I  TRIESTE01,E  VALENCI01,3
I  TRIESTE01,F  TOURS01,1
I  TRIESTE01,HR ZAGREB01,1
I  TRIESTE01,IRLDUBLIN01,1
I  TRIESTE01,NL GRONING01,1
I  TRIESTE01,P  BRAGA01,1
I  TRIESTE01,SI LJUBLJA01,1
I  TRIESTE01,UK BANGOR01,1
I  TRIESTE01,UK COVENTR01,2
I  TRIESTE01,UK DURHAM01,2
I  TRIESTE01,UK HULL01,4
I  TRIESTE01,UK LEEDS01,2
I  TRIESTE01,UK SHEFFIE01,1
I  UDINE01,A  GRAZ01,2
I  UDINE01,A  WIEN01,1
I  UDINE01,CZ BRNO05,1
I  UDINE01,CZ PRAHA07,2
I  UDINE01,D  BOCHUM01,3
I  UDINE01,D  DUSSELD01,3
I  UDINE01,D  FREIBUR01,1
I  UDINE01,D  KONSTAN01,2
I  UDINE01,D  LEIPZIG01,7
I  UDINE01,D  MAINZ01,4
I  UDINE01,D  MUNCHEN01,2
I  UDINE01,D  MUNSTER01,3
I  UDINE01,D  OLDENBU01,1
I  UDINE01,D  TUBINGE01,2
I  UDINE01,D  WURZBUR01,2
I  UDINE01,DK ODENSE01,1
I  UDINE01,E  ALCAL-H01,1
I  UDINE01,E  CIUDA-R01,1
I  UDINE01,E  CORDOBA01,4
I  UDINE01,E  GIRONA02,1
I  UDINE01,E  MADRID14,2
I  UDINE01,E  MURCIA01,2
I  UDINE01,E  SALAMAN02,2
I  UDINE01,E  SEVILLA01,1
I  UDINE01,E  VALENCI02,1
I  UDINE01,E  VALLADO01,1
I  UDINE01,E  VIGO01,2
I  UDINE01,EE TARTU02,3
I  UDINE01,F  PARIS007,1
I  UDINE01,F  PARIS012,2
I  UDINE01,HR ZAGREB01,2
I  UDINE01,HU SZEGED01,1
I  UDINE01,IRLCORK01,2
I  UDINE01,IRLGALWAY01,2
I  UDINE01,LT VILNIUS01,3
I  UDINE01,NL LEIDEN01,1
I  UDINE01,P  LISBOA02,1
I  UDINE01,PL WROCLAW01,1
I  UDINE01,S  GOTEBOR01,1
I  UDINE01,SI LJUBLJA01,1
I  UDINE01,UK BANGOR01,3
I  UDINE01,UK BATH01,2
I  UDINE01,UK EDINBUR01,2
I  VERONA01,B  ANTWERP01,1
I  VERONA01,CH ZURICH01,2
I  VERONA01,D  BERLIN01,4
I  VERONA01,D  BOCHUM01,1
I  VERONA01,D  ERLANGE01,6
I  VERONA01,D  FRANKFU01,3
I  VERONA01,D  JENA01,2
I  VERONA01,D  LEIPZIG01,1
I  VERONA01,D  MAINZ01,2
I  VERONA01,D  MARBURG01,2
I  VERONA01,D  MUNCHEN01,2
I  VERONA01,D  MUNSTER01,2
I  VERONA01,D  POTSDAM01,4
I  VERONA01,D  WURZBUR01,2
I  VERONA01,E  ALCAL-H01,2
I  VERONA01,E  BADAJOZ01,2
I  VERONA01,E  BARCELO01,2
I  VERONA01,E  CASTELL01,3
I  VERONA01,E  CORDOBA01,5
I  VERONA01,E  GRANADA01,3
I  VERONA01,E  MADRID04,2
I  VERONA01,E  MADRID14,2
I  VERONA01,E  MALAGA01,4
I  VERONA01,E  SALAMAN02,1
I  VERONA01,E  SANTAND01,2
I  VERONA01,E  SEVILLA01,3
I  VERONA01,E  TENERIF01,2
I  VERONA01,E  VALLADO01,2
I  VERONA01,E  VIGO01,5
I  VERONA01,E  ZARAGOZ01,5
I  VERONA01,F  BESANCO01,1
I  VERONA01,F  TOURS01,5
I  VERONA01,HU SZEGED01,3
I  VERONA01,IRLDUBLIN02,2
I  VERONA01,IRLGALWAY01,3
I  VERONA01,N  TROMSO01,2
I  VERONA01,NL LEIDEN01,3
I  VERONA01,P  COIMBRA01,1
I  VERONA01,PL WARSZAW01,1
I  VERONA01,PL WROCLAW01,4
I  VERONA01,SK BRATISL02,3
I  VERONA01,TR ANKARA03,1
I  VERONA01,UK BIRMING02,3
I  VERONA01,UK CAMBRID01,1
I  VERONA01,UK CARDIFF01,1
I  VERONA01,UK COVENTR01,2
I  VERONA01,UK EDINBUR01,5
I  VERONA01,UK GLASGOW01,1
I  VERONA01,UK GLASGOW02,1
I  VERONA01,UK LEEDS01,7
I  VERONA01,UK LEICEST01,2
I  VERONA01,UK ST-ANDR01,2
IRLCORK01,D  BERLIN02,2
IRLCORK01,D  BONN01,3
IRLCORK01,D  KONSTAN01,3
IRLCORK01,D  LEIPZIG01,2
IRLCORK01,D  MARBURG01,2
IRLCORK01,D  ROSTOCK01,1
IRLCORK01,DK ODENSE01,1
IRLCORK01,E  BARCELO01,7
IRLCORK01,E  SANTIAG01,2
IRLCORK01,F  MARSEIL84,5
IRLCORK01,F  STRASBO48,4
IRLCORK01,F  TOURS01,1
IRLCORK01,I  BOLOGNA01,4
IRLCORK01,I  ROMA16,1
IRLCORK01,I  SIENA01,1
IRLCORK01,IS REYKJAV01,1
IRLCORK01,NL UTRECHT01,1
IRLCORK01,UK BRIGHTO01,1
IRLDUBLIN01,CH GENEVE01,1
IRLDUBLIN01,CZ PRAHA07,1
IRLDUBLIN01,D  BERLIN01,1
IRLDUBLIN01,D  FREIBUR01,1
IRLDUBLIN01,E  MADRID03,1
IRLDUBLIN01,E  SALAMAN02,1
IRLDUBLIN01,F  PARIS007,1
IRLDUBLIN01,F  TOURS01,1
IRLDUBLIN01,I  BOLOGNA01,2
IRLDUBLIN01,UK ABERDEE01,1
IRLDUBLIN01,UK ST-ANDR01,3
IRLDUBLIN02,A  GRAZ01,1
IRLDUBLIN02,A  WIEN01,4
IRLDUBLIN02,CZ PRAHA07,1
IRLDUBLIN02,D  ERLANGE01,1
IRLDUBLIN02,D  FRANKFU01,3
IRLDUBLIN02,D  FREIBUR01,1
IRLDUBLIN02,D  KONSTAN01,1
IRLDUBLIN02,D  LEIPZIG01,1
IRLDUBLIN02,D  MUNCHEN01,1
IRLDUBLIN02,D  POTSDAM01,1
IRLDUBLIN02,D  REGENSB01,2
IRLDUBLIN02,D  WURZBUR01,2
IRLDUBLIN02,DK ODENSE01,1
IRLDUBLIN02,E  CIUDA-R01,2
IRLDUBLIN02,E  GRANADA01,5
IRLDUBLIN02,E  MADRID04,1
IRLDUBLIN02,E  MADRID05,1
IRLDUBLIN02,E  MADRID14,3
IRLDUBLIN02,E  SALAMAN02,7
IRLDUBLIN02,E  SEVILLA01,1
IRLDUBLIN02,E  VALENCI01,5
IRLDUBLIN02,E  VALLADO01,3
IRLDUBLIN02,E  ZARAGOZ01,4
IRLDUBLIN02,F  BESANCO01,2
IRLDUBLIN02,F  DIJON01,1
IRLDUBLIN02,HU BUDAPES01,1
IRLDUBLIN02,I  ROMA16,1
IRLDUBLIN02,NL AMSTERD01,5
IRLDUBLIN02,S  STOCKHO01,1
IRLDUBLIN02,UK GUILDFO01,1
IRLDUBLIN04,D  HEIDELB01,4
IRLDUBLIN04,E  ALCAL-H01,4
IRLDUBLIN04,E  GRANADA01,8
IRLDUBLIN04,E  SALAMAN02,8
IRLDUBLIN04,F  MARSEIL84,6
IRLDUBLIN04,PL WARSZAW01,2
IRLGALWAY01,B  LEUVEN01,2
IRLGALWAY01,CZ PRAHA07,3
IRLGALWAY01,D  BOCHUM01,1
IRLGALWAY01,D  FREIBUR01,1
IRLGALWAY01,D  LEIPZIG01,2
IRLGALWAY01,D  MAINZ01,1
IRLGALWAY01,D  WURZBUR01,2
IRLGALWAY01,E  ALCAL-H01,3
IRLGALWAY01,E  GRANADA01,4
IRLGALWAY01,E  MALAGA01,1
IRLGALWAY01,E  MURCIA01,2
IRLGALWAY01,E  OVIEDO01,3
IRLGALWAY01,E  PALMA01,3
IRLGALWAY01,E  SALAMAN02,4
IRLGALWAY01,E  VALENCI01,4
IRLGALWAY01,E  VALLADO01,3
IRLGALWAY01,E  ZARAGOZ01,3
IRLGALWAY01,F  BESANCO01,3
IRLGALWAY01,F  MARSEIL84,5
IRLGALWAY01,F  NICE01,3
IRLGALWAY01,F  POITIER01,4
IRLGALWAY01,F  STRASBO48,1
IRLGALWAY01,F  TOURS01,3
IRLGALWAY01,I  BOLOGNA01,5
IRLGALWAY01,I  GENOVA01,2
IRLGALWAY01,I  TORINO01,2
IRLGALWAY01,I  TRENTO01,2
IRLGALWAY01,I  VERONA01,2
IRLGALWAY01,NL UTRECHT01,2
IRLGALWAY01,S  UPPSALA01,4
IRLGALWAY01,TR ANKARA04,1
IRLGALWAY01,UK CANTERB01,2
IRLGALWAY01,UK GLASGOW01,3
IRLGALWAY01,UK LIVERPO01,2
IRLLIMERIC01,B  GENT01,3
IRLLIMERIC01,CH GENEVE01,1
IRLLIMERIC01,CZ PRAHA07,7
IRLLIMERIC01,D  BAYREUT01,2
IRLLIMERIC01,D  JENA01,1
IRLLIMERIC01,D  MAINZ01,2
IRLLIMERIC01,D  OLDENBU01,1
IRLLIMERIC01,D  POTSDAM01,1
IRLLIMERIC01,DK ARHUS01,4
IRLLIMERIC01,E  ALCAL-H01,1
IRLLIMERIC01,E  BADAJOZ01,2
IRLLIMERIC01,E  BARCELO02,1
IRLLIMERIC01,E  GRANADA01,3
IRLLIMERIC01,E  MADRID03,1
IRLLIMERIC01,E  MURCIA01,2
IRLLIMERIC01,E  SALAMAN02,8
IRLLIMERIC01,E  SEVILLA01,3
IRLLIMERIC01,E  VALENCI01,1
IRLLIMERIC01,E  VALLADO01,4
IRLLIMERIC01,F  MARSEIL84,4
IRLLIMERIC01,F  NANTES01,3
IRLLIMERIC01,HU BUDAPES01,4
IRLLIMERIC01,NL AMSTERD02,3
IRLLIMERIC01,NL DELFT01,3
IRLLIMERIC01,NL NIJMEGE01,1
IRLLIMERIC01,NL ROTTERD01,5
IRLLIMERIC01,P  PORTO02,4
IRLLIMERIC01,PL POZNAN01,2
IRLLIMERIC01,S  GOTEBOR01,3
IRLLIMERIC01,S  STOCKHO01,2
IRLLIMERIC01,S  UMEA01,6
IRLLIMERIC01,SF JYVASKY01,4
IRLLIMERIC01,TR ANKARA07,1
IRLLIMERIC01,UK BELFAST01,2
IRLLIMERIC01,UK LEEDS01,2
IS REYKJAV01,D  BERLIN01,1
IS REYKJAV01,D  BERLIN13,1
IS REYKJAV01,DK ARHUS01,4
IS REYKJAV01,DK KOBENHA01,5
IS REYKJAV01,E  BARCELO01,1
IS REYKJAV01,E  SEVILLA01,1
IS REYKJAV01,F  RENNES01,1
IS REYKJAV01,I  BOLOGNA01,1
IS REYKJAV01,NL UTRECHT01,1
IS REYKJAV01,S  LUND01,1
IS REYKJAV01,S  STOCKHO01,1
IS REYKJAV01,S  UPPSALA01,1
IS REYKJAV01,SF HELSINK01,1
IS REYKJAV01,UK BRIGHTO01,1
IS REYKJAV01,UK DURHAM01,1
IS REYKJAV01,UK LEEDS01,1
IS REYKJAV01,UK LONDON029,4
LT VILNIUS01,A  GRAZ01,1
LT VILNIUS01,A  WIEN01,2
LT VILNIUS01,B  ANTWERP01,1
LT VILNIUS01,B  BRUSSEL01,1
LT VILNIUS01,CZ PRAHA07,2
LT VILNIUS01,D  ERLANGE01,1
LT VILNIUS01,D  ESSEN04,2
LT VILNIUS01,D  GIESSEN01,2
LT VILNIUS01,D  GREIFS01,2
LT VILNIUS01,D  HEIDELB01,1
LT VILNIUS01,D  JENA01,1
LT VILNIUS01,D  KONSTAN01,2
LT VILNIUS01,DK ARHUS01,1
LT VILNIUS01,DK KOBENHA01,1
LT VILNIUS01,E  ALCAL-H01,2
LT VILNIUS01,E  BARCELO01,2
LT VILNIUS01,E  BARCELO02,10
LT VILNIUS01,E  LA-CORU01,2
LT VILNIUS01,E  MADRID03,2
LT VILNIUS01,E  MALAGA01,1
LT VILNIUS01,E  OVIEDO01,5
LT VILNIUS01,E  VALENCI01,1
LT VILNIUS01,EE TARTU02,2
LT VILNIUS01,F  DIJON01,3
LT VILNIUS01,F  PARIS005,2
LT VILNIUS01,F  PARIS012,3
LT VILNIUS01,I  BOLOGNA01,7
LT VILNIUS01,I  CAGLIAR01,2
LT VILNIUS01,I  GENOVA01,3
LT VILNIUS01,I  LECCE01,1
LT VILNIUS01,I  MILANO03,3
LT VILNIUS01,I  PARMA01,1
LT VILNIUS01,I  PAVIA01,2
LT VILNIUS01,I  PISA01,1
LT VILNIUS01,I  ROMA01,1
LT VILNIUS01,I  TORINO01,1
LT VILNIUS01,I  UDINE01,2
LT VILNIUS01,IRLCORK01,1
LT VILNIUS01,IS REYKJAV01,1
LT VILNIUS01,N  BERGEN01,2
LT VILNIUS01,N  OSLO01,2
LT VILNIUS01,P  PORTO02,1
LT VILNIUS01,PL GDANSK01,1
LT VILNIUS01,PL KRAKOW01,2
LT VILNIUS01,PL POZNAN01,1
LT VILNIUS01,PL WARSZAW01,7
LT VILNIUS01,PL WROCLAW01,1
LT VILNIUS01,S  STOCKHO01,3
LT VILNIUS01,S  UMEA01,1
LT VILNIUS01,S  UPPSALA01,1
