Erasmus ID,ETER ID,FP7 ID,GRID_ID,Scimago id_2018,Leiden_ID,University,Country_code,City,Region,NUTS3,Latitude,Longitude,Overall,Research,Innovation,Societal,2013 Ranking,POI_count,POI_scaled,ETS_AGGR EVC,ETS_CENT_RANK,ETT_AGGR_EVC,ETT_CENT_RANK,FP7_AGGR_EVC,FP7_RANK,AGG_EVC,AGG_RANK,ETER ID YEAR,NAT,Personnel expenditure (EURO),Total graduates at ISCED 8,R&D Expenditure (EURO),Share of mobile PhD students,Share of mobile PhD graduates,PhD intensity,Total academic staff (FTE),Total number of full professors,Inclusion of PhD students,Total staff (FTE),staff_scaled,Erasmus incoming students,Erasmus outgoing students,impact_P,collab_P,TCS,TNCS,P_top1,P_top10,P_top50,P_collab,P_int_collab,P_industry_collab,P_short_dist_collab,P_long_dist_collab,MCS,MCS_lb,MCS_ub,MNCS,MNCS_lb,MNCS_ub,PP_top1,PP_top1_lb,PP_top1_ub,PP_top10,PP_top10_lb,PP_top10_ub,PP_top50,PP_top50_lb,PP_top50_ub,PP_collab,PP_collab_lb,PP_collab_ub,PP_int_collab,PP_int_collab_lb,PP_int_collab_ub,PP_industry_collab,PP_industry_collab_lb,PP_industry_collab_ub,PP_short_dist_collab,PP_short_dist_collab_lb,PP_short_dist_collab_ub,PP_long_dist_collab,PP_long_dist_collab_lb,PP_long_dist_collab_ub,Erasmus incoming teachers,Erasmus outgoing teachers,SCIMAGO_2018_SOC,Label,Number of projects,Location,Country,Act_type,EU member = 1,homophily (domestic/all links),Sum of EC contribution
RO CLUJNAP01,RO0010,999860578,"GRID,7399,4",104,26,Babeș-Bolyai University,RO,Cluj-Napoca,Eastern Europe,RO113,46.7677955,23.5912762,57,33,77,25,623,100,1,0.145565698,151,0.332922171,13,0.032423239,191,0.189237907,120,RO0010.2013,RO,NA,NA,NA,NA,NA,NA,2160.519243,NA,NA,NA,0.309537516,NA,NA,1079.485808,2088,3483.010297,916.0151686,7.934997115,85.67053275,477.0211058,1632,1253,51,263,508,3.226545704,2.932037569,3.526487974,0.848566199,0.768459818,0.93661667,0.007350719,0.003890131,0.010928141,0.079362352,0.066876149,0.092988155,0.441896598,0.418533496,0.464615037,0.781609195,0.763888889,0.798850575,0.600095785,0.578544061,0.620689655,0.024425287,0.018199234,0.031609195,0.125957854,0.112068966,0.140804598,0.243295019,0.224137931,0.263409962,NA,NA,57,UNIVERSITATEA BABES BOLYAI,23,"CLUJ-NAPOCA, RO",RO,HES,1,0,2673305.17
S  GOTEBOR01,SE0003,999981925,"GRID,8761,8,SV",307,650,University of Gothenburg,SE,Gothenburg,Northern Europe,SE110,57.6981719,11.971878,8,5,18,5,294,100,1,0.301332371,63,0.073369451,83,0,221,0.291776808,64,SE0003.2013,SE,390306189.7,341,370571577.2,0.17304667,0.164222874,0.056710461,2543.89,435,0,4341.01,0.364463031,697,365,4969.828726,10611,30193.40309,5226.807109,62.00335668,504.0532792,2641.502252,8599,5838,914,991,2920,6.075340771,5.789843772,6.400995318,1.051707694,1.014184326,1.093877606,0.012475954,0.01006107,0.014990929,0.101422666,0.095221201,0.107666566,0.531507703,0.52023692,0.542367555,0.810385449,0.802751861,0.81820752,0.550183772,0.540759589,0.559513712,0.086137028,0.080953727,0.091697295,0.093393648,0.088116106,0.098859674,0.275186128,0.266704363,0.28357365,85,60,8,Goeteborgs Universitet,192,"Gothenburg, SE",SE,HES,1,6.67E-02,89662776.94
S  GOTEBOR02,SE0009,185,"GRID,5371,0,AL",353,63,Chalmers University of Technology,SE,Gothenburg,Northern Europe,SE110,57.6897063,11.9741654,10,7,19,7,343,34,0.34,0.196971796,108,0.005459611,234,0,221,0.170801506,137,SE0009.2013,SE,229748251.7,352,247587123.6,0.423981191,0.451704546,0.178861789,1121.35,170,0,1986.14,0.160655775,462,135,2729.205902,5197,13843.43048,2940.53535,24.45166685,316.2498976,1489.899787,3936,2803,618,668,1310,5.072329087,4.782560141,5.385358288,1.077432578,1.031734982,1.130820544,0.008959261,0.006240334,0.011967857,0.115876159,0.106394461,0.126714551,0.545909631,0.532234399,0.560416379,0.757360015,0.745814893,0.769097556,0.539349625,0.526072734,0.554165865,0.118914759,0.110063498,0.1275736,0.128535694,0.119107177,0.13796421,0.252068501,0.240523379,0.264190879,6,14,10,CHALMERS TEKNISKA HOEGSKOLA AB,2,"GOETEBORG, SE",SE,N/A,1,NA,15151
S  LINKOPI01,SE0006,999852236,"GRID,5640,7,SV",356,275,Linköping University,SE,Linköping,Northern Europe,SE123,58.3978364,15.5760072,10,7,24,5,320,27,0.27,0.326211519,54,0.024966722,186,0,221,0.295161509,60,SE0006.2013,SE,254376582.1,250,198809455,0.254744526,0.288,0.065806791,1528.14,299,0,2663.8,0.218936564,791,317,3194.905574,6363,17054.36845,3344.694274,34.3224831,312.3226269,1687.373594,5033,3025,478,472,1465,5.337988262,5.029565075,5.704309687,1.046883608,0.993656243,1.104951466,0.010742879,0.008218131,0.013460259,0.09775645,0.089908547,0.106938515,0.528145059,0.514141099,0.542251496,0.790979098,0.780606632,0.801351564,0.475404683,0.463460632,0.487663052,0.075121798,0.068678296,0.081565299,0.074178846,0.067735345,0.080150872,0.230237309,0.220650636,0.2401383,22,29,10,LINKOPINGS UNIVERSITET,138,"LINKOPING, SE",SE,HES,1,0.139240506,64636920.49
S  LUND01,SE0002,413,"GRID,4514,4,SV",186,284,Lund University,SE,Lund,Northern Europe,SE224,55.7119483,13.203493,4,3,10,5,109,16,0.16,0.425640963,31,0.086405338,69,0,221,0.3985791,37,SE0002.2013,SE,531186499.5,474,544414263.4,0.276402382,0.244725738,0.079171538,2897.16,660,0,5625.78,0.415076012,875,484,7446.142105,15381,44926.53097,7932.465375,70.57467898,784.5185182,4058.417117,11913,9439,1125,1329,4844,6.033531236,5.808586815,6.261186961,1.065312112,1.033399487,1.099409091,0.009478019,0.007876318,0.011160632,0.105359058,0.099914557,0.111074785,0.545036216,0.535731634,0.55481961,0.774527014,0.767895455,0.780963526,0.613679215,0.605747351,0.621936155,0.073142188,0.069046226,0.077433197,0.086405305,0.081854236,0.090501268,0.314934009,0.307587283,0.322345751,62,55,4,LUNDS UNIVERSITET,2,"LUND, SE",SE,HES,1,NA,2372
S  STOCKHO01,SE0004,999885022,"GRID,10548,38,AL",385,468,Stockholm University,SE,Stockholm,Northern Europe,SE110,59.363154,18.060776,12,5,40,8,364,31,0.31,0.289409651,69,0.100039347,62,0.353542243,46,0.2918123,63,SE0004.2013,SE,345261746.5,302,283650234.1,0.325334821,0.28807947,0.051212481,2273.34,414,0,3647.72,0.325701342,733,313,3398.930409,8201,21923.30875,3712.01929,39.14808658,365.2915835,1841.872764,6729,5289,385,895,3147,6.450061082,6.059149497,6.893234953,1.092113943,1.047657714,1.137618154,0.011517766,0.00895869,0.014128085,0.10747251,0.099901439,0.115879424,0.541897757,0.529046851,0.554400524,0.820509694,0.812218022,0.829045238,0.644921351,0.634678698,0.655164004,0.046945494,0.04243385,0.051579076,0.109133033,0.102792342,0.115839532,0.383733691,0.373003292,0.394829899,18,39,12,STOCKHOLMS UNIVERSITET,156,"STOCKHOLM, SE",SE,HES,1,7.04E-02,60230957.17
S  STOCKHO03,SE0007,999978530,"GRID,4714,6",143,242,Karolinska Institute,SE,Stockholm,Northern Europe,SE110,59.3481484,18.0236579,3,2,7,10,83,35,0.35,0.071711203,209,0.026273956,185,0.768515337,7,0.091171462,196,SE0007.2013,SE,345640062.4,361,532739987.3,0.324902724,0.351800554,0.181043129,1911.41,334,0,3921.64,0.273847644,161,79,7736.371152,17725,61844.03325,9281.352327,99.68939316,1014.071251,4456.689689,15091,11127,1547,2586,6126,7.993933077,7.72179564,8.315160689,1.199703601,1.165757192,1.234762684,0.012885808,0.011010075,0.0148909,0.131078413,0.125403528,0.137241593,0.576069788,0.567058369,0.585179447,0.851396333,0.846205924,0.856812412,0.627757405,0.621269394,0.634414669,0.087277856,0.083046544,0.091565585,0.145895628,0.140479549,0.151086037,0.34561354,0.339125529,0.352157969,31,21,3,KAROLINSKA INSTITUTET,364,"STOCKHOLM, SE",SE,HES,1,8.40E-02,232531824.8
S  STOCKHO04,SE0008,999990946,"GRID,5037,1,AL",266,259,KTH Royal Institute of Technology,SE,Stockholm,Northern Europe,SE110,59.3498065,18.0706646,7,4,16,8,252,47,0.47,0.366895521,41,0.008890426,226,0.778751485,6,0.337968334,51,SE0008.2013,SE,284450904.5,380,294284228.2,0.56926714,0.57631579,0.148844497,1502.07,274,0,2744.13,0.215201516,762,289,4114.30149,8425,19189.16011,4121.080872,37.86428093,405.065867,2150.928065,6551,5130,849,921,2852,4.664014088,4.448149971,4.894974316,1.00164776,0.963282741,1.039667131,0.009203089,0.006910515,0.011613379,0.098453132,0.091081841,0.105555867,0.522793011,0.510698675,0.535768693,0.777566766,0.769139466,0.786468843,0.608902077,0.597982196,0.618991098,0.100771513,0.094362018,0.107537092,0.109317507,0.102433234,0.115727003,0.33851632,0.328545994,0.348249258,5,15,7,KUNGLIGA TEKNISKA HOEGSKOLAN,349,"STOCKHOLM, SE",SE,HES,1,0.120448179,167413588.2
S  UMEA01,SE0005,602,"GRID,12650,30",397,515,Umeå University,SE,Umea,Northern Europe,SE110,63.8202224,20.3054461,12,9,20,5,381,25,0.25,0.149338485,149,0.058857357,114,0,221,0.149536225,153,SE0005.2013,SE,290325261.5,184,249783274.6,0.290953545,0.260869565,0.053379751,1913.2,299,0,3350.22,0.274104097,447,160,2941.591869,6286,17121.36238,2916.05181,17.32308071,282.9988328,1564.705021,4975,3507,324,194,1885,5.820441156,5.471024155,6.201810404,0.991317606,0.952580845,1.030162956,0.005889016,0.004187148,0.007825869,0.096206015,0.088071749,0.104777179,0.531924581,0.51724799,0.546583014,0.791441298,0.781419026,0.80146357,0.557906459,0.545657016,0.57095132,0.051543112,0.046134267,0.057270124,0.030862234,0.026726058,0.035157493,0.299872733,0.288100541,0.311326758,15,36,12,UMEA UNIVERSITET,1,"UMEA, SE",SE,HES,1,NA,33211
S  UPPSALA01,SE0001,999985029,"GRID,8993,B,AL",199,856,Uppsala University,SE,Uppsala,Northern Europe,SE121,59.8509005,17.6300093,4,3,12,4,155,15,0.15,0.324214645,55,0.054176618,123,0,221,0.303563528,58,SE0001.2013,SE,435299312.3,375,445125122.8,0.324571884,0.272,0.07762368,2931.65,533,0,4741.11,0.420017393,594,410,6360.871249,14297,41094.26707,6786.766023,70.09985873,665.1625947,3438.593849,11622,8669,1211,1518,4726,6.460477733,6.210247983,6.747842117,1.066955415,1.033855382,1.096402672,0.011020481,0.009200578,0.012997854,0.104570989,0.098949458,0.110573425,0.540585356,0.530523602,0.55019242,0.812897811,0.806672729,0.819192838,0.606350983,0.598377282,0.614254739,0.084703085,0.080296566,0.089319438,0.106176121,0.101349934,0.111142198,0.330558859,0.322794992,0.338112891,15,26,4,Uppsala universitet,287,"Uppsala, SE",SE,HES,1,9.88E-02,192372024.4
S  UPPSALA02,SE0012,999887350,"GRID,6341,0,AL",492,473,Swedish University of Agricultural Sciences,SE,Uppsala,Northern Europe,SE121,59.814947,17.6628688,20,11,34,20,416,6,0.06,0.046664102,226,0.013834498,215,0.349839339,47,0.055514535,226,SE0012.2013,SE,225203259.6,108,231404958.7,0.421348315,0.277777778,0.123006834,1363.4,227,0,2663.63,0.19533427,145,40,2585.425845,5294,12538.52966,2694.857528,23.57955878,267.0859324,1374.138271,4208,3168,263,616,1410,4.849696111,4.605136115,5.130159251,1.042326367,1.001807327,1.090078571,0.009120184,0.006428687,0.012052927,0.103304426,0.094919163,0.112708702,0.531493979,0.516256376,0.545703303,0.794862108,0.783717416,0.805817907,0.598413298,0.586324141,0.61258028,0.049678882,0.044012089,0.055345674,0.116358141,0.107669059,0.12485833,0.266339252,0.254061201,0.27842841,8,16,20,SVERIGES LANTBRUKSUNIVERSITET,95,"UPPSALA, SE",SE,HES,1,4.46E-02,20441860.64
SF ESPOO12,FI0025,991256096,"GRID,5373,2,OR",341,2,Aalto University,FI,Espoo,Northern Europe,FI1B2,60.1866693,24.827682,9,6,22,7,312,10,0.1,0,243,0,243,0.316125048,53,0.00795624,253,FI0025.2013,FI,266052092,257,198050500,0.211840888,0.225680934,0.081149353,2844.9152,NA,0,4970.0152,0.407590901,455,336,2998.644958,5605,14865.06695,3125.889408,35.93164691,300.9533746,1556.413651,4206,3121,530,698,1453,4.957261414,4.621166445,5.330350616,1.042433983,0.994131584,1.099567969,0.011982628,0.009028848,0.015155253,0.100363124,0.091985738,0.109415978,0.51903899,0.505921235,0.534577439,0.750401427,0.739339875,0.761106155,0.556824264,0.543621766,0.570205174,0.09455843,0.087243533,0.10205174,0.124531668,0.115611062,0.132738626,0.259232828,0.247992864,0.271008029,23,34,9,AALTO-KORKEAKOULUSAATIO,173,"ESPOO, FI",FI,HES,1,0.104072398,91383417.12
SF HELSINK01,FI0001,999994535,"GRID,7737,4,AL",190,658,University of Helsinki,FI,Helsinki,Northern Europe,FI1B1,60.171135,24.948261,4,3,11,4,141,100,1,0.400305825,37,0.217698765,21,0.336638254,49,0.413583538,31,FI0001.2013,FI,430915528,500,309315600,0.184194529,0.162,0.090041419,4186.2806,NA,0,7740.2806,0.599768275,721,435,7179.828498,15894,43980.31708,7781.516236,69.48571371,790.8526377,3927.856845,13167,9281,1024,1508,4660,6.125538666,5.90329209,6.370903711,1.083802522,1.054348784,1.116822962,0.009677907,0.008169368,0.011385475,0.110149238,0.104668616,0.115608643,0.547068338,0.538612048,0.556563135,0.828425821,0.822637473,0.83459167,0.583931043,0.575751856,0.591732729,0.064426828,0.060400151,0.068013087,0.094878571,0.09053731,0.099597332,0.2931924,0.286019882,0.300176167,62,94,4,HELSINGIN YLIOPISTO,267,"HELSINGIN YLIOPISTO, FI",FI,HES,1,0.133928571,158217308.7
SF JYVASKY01,FI0006,999842245,"GRID,9681,6,AL",555,673,University of Jyväskylä,FI,JYVÄSKYLÄ,Northern Europe,FI193,62.2365317,25.7316336,24,14,57,10,520,24,0.24,0.18484714,124,0.168254637,30,0.124989192,133,0.205216244,105,FI0006.2013,FI,144185410,183,95103500,0.182620502,0.174863388,0.068436799,1511.7689,NA,0,2456.7689,0.216591077,305,276,1665.174037,3398,7777.765426,1579.080578,17.63316214,147.5424242,864.2767399,2715,1892,90,78,928,4.670842358,4.268276217,5.18882095,0.948297621,0.893353042,1.005941856,0.010589381,0.007286159,0.014533129,0.088604807,0.077143858,0.099770276,0.519030876,0.501119366,0.537335195,0.798999411,0.784873455,0.812242496,0.556798117,0.540023543,0.57357269,0.026486168,0.021188935,0.032077693,0.022954679,0.018246027,0.028840494,0.273101825,0.258092996,0.288110653,46,63,24,JYVASKYLAN YLIOPISTO,62,"JYVASKYLA, FI",FI,HES,1,0.151515152,16187432.78
SF KUOPIO12,FI0026,991207984,"GRID,9668,1,AL",483,637,University of Eastern Finland,FI,Kuopio,Northern Europe,FI1D2,62.896172,27.6413947,19,15,23,25,388,12,0.12,0,243,0,243,0,221,0,273,FI0026.2013,FI,149367572,165,103295200,0.194461539,0.16969697,0.063049293,1496.9268,NA,0,2510.0268,0.21446465,327,106,2163.962324,4865,12069.749,2097.80525,16.26951595,201.9203055,1086.990026,4170,2518,423,413,1195,5.577615132,5.25967837,5.919233762,0.969427807,0.92056748,1.023803843,0.007518392,0.004880949,0.01020902,0.093310453,0.083357799,0.103288808,0.502314673,0.486375305,0.519968855,0.857142857,0.846659815,0.8668037,0.517574512,0.504624872,0.531757451,0.086947585,0.07934224,0.095375128,0.084892086,0.076875642,0.09270298,0.245632066,0.233504625,0.257759507,53,55,19,ITA-SUOMEN YLIOPISTO,78,"KUOPIO, FI",FI,HES,1,5.47E-02,32233177.76
SF OULU01,FI0004,999844670,"GRID,10858,34,AL",441,739,University of Oulu,FI,Oulu,Northern Europe,FI1D9,65.0593177,25.4662935,15,11,24,11,402,3,0.03,0.140423992,157,0.061692526,102,0.132757832,130,0.144543576,156,FI0004.2013,FI,155135775,151,114429900,0.179361179,0.178807947,0.06096084,1644.4862,NA,0,2747.2862,0.23560548,315,180,2226.415759,4747,10136.09416,2015.620857,14.354844,189.1321751,1084.320698,3887,2459,373,304,1214,4.552651102,4.292625205,4.837389431,0.905320962,0.860462018,0.950869604,0.006447513,0.004352329,0.009016519,0.084949172,0.076670785,0.094330794,0.487025253,0.47141514,0.503212655,0.818832947,0.80808932,0.830629871,0.518011376,0.503897198,0.532757531,0.078575943,0.070992206,0.085738361,0.064040447,0.057510006,0.070781546,0.255740468,0.243522225,0.267537392,46,40,15,OULUN YLIOPISTO,79,"OULU, FI",FI,HES,1,5.88E-02,36294357.57
SF TAMPERE01,FI0005,999903161,"GRID,5509,9,FI",474,797,University of Tampere,FI,Tampere,Northern Europe,FI197,61.4936494,23.7788528,18,15,20,15,458,100,1,0.159026076,145,0.109244877,53,0.161090055,107,0.172455012,136,FI0005.2013,FI,117205216,133,70543000,0.127472528,0.135338346,0.055835432,1055.0875,NA,0,1912.5875,0.151162349,260,230,1429.081168,3460,7451.210528,1298.190893,10.02770315,125.8043172,694.7141151,2993,1547,318,375,799,5.213986928,4.820337605,5.669351869,0.908409489,0.858115314,0.959823925,0.007016888,0.004389031,0.009806645,0.088031611,0.075692093,0.099673584,0.486126422,0.465465424,0.506536675,0.865028902,0.854046243,0.875722543,0.447109827,0.430924855,0.46300578,0.091907514,0.08265896,0.102023121,0.108381503,0.098554913,0.11849711,0.230924855,0.217630058,0.24566474,36,33,18,TAMPEREEN YLIOPISTO,40,"TAMPERE, FI",FI,HES,1,0.171428571,14945765.01
SF TAMPERE02,FI0015,999903549,"GRID,6986,1,OR",472,479,Tampere University of Technology,FI,Tampere,Northern Europe,FI197,61.4500875,23.8603409,15,18,20,10,443,17,0.17,0,243,0,243,0.021081989,208,0.000206681,271,FI0015.2013,FI,96573713,100,73101000,0.139484979,0.22,0.068965517,1175.2436,NA,0,1860.3436,0.168377109,297,117,1057.445223,2025,4129.094271,1011.798048,5.373746023,100.9246619,492.5427751,1549,1083,189,132,425,3.904783132,3.511552838,4.350848903,0.956832587,0.873923091,1.041766779,0.00508182,0.002360154,0.008480354,0.095441976,0.081193185,0.110722073,0.465785616,0.440329633,0.490228268,0.764938272,0.746666667,0.783703704,0.534814815,0.51308642,0.55654321,0.093333333,0.080987654,0.10617284,0.065185185,0.054814815,0.076049383,0.209876543,0.192592593,0.227160494,13,16,15,TAMPEREEN TEKNILLINEN YLIOPISTO,10,"TAMPERE, FI",FI,HES,1,0,1056519
SF TURKU01,FI0002,999903064,"GRID,1374,1,AL",442,826,University of Turku,FI,Turku,Northern Europe,FI1C1,60.4562974,22.2851138,15,20,15,14,415,23,0.23,0.186008618,122,0.124888674,42,0.258161263,67,0.197971906,111,FI0002.2013,FI,172528455,183,116106100,0.146596859,0.136612022,0.057312872,1757.599,NA,0,3135.999,0.251811147,356,291,2614.984852,6088,14004.89808,2592.494101,23.52863754,262.8727301,1356.707465,5232,3445,350,566,1651,5.355632583,5.097527118,5.64758993,0.991399281,0.946681398,1.034444201,0.008997619,0.006798655,0.01149301,0.100525527,0.091034757,0.108951749,0.518820392,0.503604749,0.53393162,0.859395532,0.850854139,0.86826544,0.56586728,0.553547963,0.578022339,0.057490145,0.051576873,0.063239159,0.092969777,0.085578187,0.100032852,0.271189225,0.259526938,0.281537451,26,61,15,TURUN YLIOPISTO,90,"TURKU, FI",FI,HES,1,0.169014085,27821923.23
SI LJUBLJA01,SI0001,999923240,"GRID,8954,0,AL",438,688,University of Ljubljana,SI,Ljubljana,Southern Europe,SI041,46.0491938,14.5041552,15,8,37,9,422,47,0.47,0,243,0,243,0.193663468,81,0.003979439,259,SI0001.2013,SK,NA,NA,NA,NA,NA,NA,2160.519243,NA,NA,NA,0.309537516,NA,NA,3739.343832,7128,13339.37665,2986.284838,19.99542478,264.3742963,1630.959776,5168,3657,484,1549,1498,3.567304118,3.388142099,3.748949604,0.798611995,0.766853881,0.835165674,0.005347308,0.003763731,0.007167216,0.070700719,0.064211317,0.078196406,0.436162025,0.42374684,0.448523067,0.725028058,0.714927048,0.735409652,0.513047138,0.501402918,0.524270483,0.067901235,0.06214927,0.073653199,0.217312009,0.208754209,0.226571268,0.210157127,0.201178451,0.219977553,121,190,15,UNIVERZA V LJUBLJANI,162,"LJUBLJANA, SI",SI,HES,1,0.01,23678346.43
SK BRATISL02,SK0001,999841566,"GRID,7634,6",623,94,"Comenius University, Bratislava",SK,Bratislava,Eastern Europe,SK010,48.1411918,17.1159646,44,27,59,24,608,46,0.46,0.340037911,50,0.502737167,5,0.065768324,165,0.383805056,41,SK0001.2013,SK,75211956,426,53704155,NA,NA,0.06844473,2459,293,0,4518,0.352300844,278,662,1452.245725,3367,4041.31066,811.7215795,4.325377499,55.73614134,477.0089066,2678,2090,147,541,1078,2.782800865,2.567588896,3.031365428,0.558942309,0.520238772,0.601396347,0.002978406,0.001465892,0.00481364,0.038379277,0.03146669,0.046048512,0.328462944,0.30987635,0.349059618,0.795366795,0.781407781,0.808137808,0.620730621,0.604395604,0.636768637,0.043659044,0.037125037,0.051381051,0.160677161,0.147312147,0.172854173,0.32016632,0.304722305,0.335313335,79,122,44,UNIVERZITA KOMENSKEHO V BRATISLAVE,28,"BRATISLAVA, SK",SK,HES,1,0,3274685.93
TR ANKARA01,TR0013,999867659,"GRID,7256,6",642,17,Ankara University,TR,Ankara,Southern Europe,TR510,39.934855,32.8338615,50,33,64,26,589,100,1,0.117035642,177,0.082030052,73,0.018973573,209,0.128929278,169,TR0013.2013,TR,148335109.5,224,NA,NA,NA,0.028073693,2160.519243,1198,0,NA,0.309537516,77,539,1677.442311,3535,4229.824514,898.676298,3.286142171,53.34416913,553.2201545,2758,1200,69,660,779,2.521591643,2.366518066,2.677922697,0.535742,0.504263215,0.572512524,0.001959019,0.000662574,0.003828186,0.031800896,0.025466527,0.038913917,0.329799809,0.311168958,0.347225762,0.78019802,0.766053748,0.794342291,0.339462518,0.324186704,0.355304102,0.019519095,0.014992928,0.024328147,0.186704385,0.17397454,0.2,0.220367751,0.207355021,0.234794908,28,44,50,ANKARA UNIVERSITESI,12,"TANDOGAN ANKARA, TR",TR,HES,0,0.142857143,1701608.72
TR ANKARA02,TR0044,998174233,"GRID,25769,3f",641,150,Gazi University,TR,Ankara,Southern Europe,TR510,39.9420219,32.823005,50,24,73,34,579,16,0.16,0.043305866,228,0.044275847,144,0.002115903,219,0.048595885,228,TR0044.2013,TR,139028221.8,384,NA,NA,NA,0.031615347,2160.519243,954,0,NA,0.309537516,37,216,1889.304258,3648,5843.845157,1254.183338,4.16658447,92.70431356,740.0610193,2759,801,45,749,528,3.093120197,2.912597395,3.27429748,0.663833436,0.625284088,0.702751747,0.002205354,0.000705165,0.00393488,0.049067964,0.040919504,0.057149072,0.391710873,0.374362029,0.409507143,0.756304825,0.742598684,0.771107456,0.219572368,0.206414474,0.234100877,0.012335526,0.009046053,0.015899123,0.205317982,0.191611842,0.217927632,0.144736842,0.133223684,0.156798246,20,21,50,GAZI UNIVERSITESI,6,"ANKARA, TR",TR,HES,0,0,729874.5
TR ANKARA03,TR0050,999900930,"GRID,14442,37",599,170,Hacettepe University,TR,Ankara,Southern Europe,TR510,39.9302638,32.8655207,37,18,60,27,540,83,0.83,0.10446987,186,0.071590454,89,0.049132894,175,0.111311795,185,TR0050.2013,TR,135850404.6,193,NA,NA,NA,0.032524436,2160.519243,861,0,NA,0.309537516,116,508,2445.388168,4310,8310.038528,1684.192469,13.9519044,126.8421487,922.2480194,3006,1117,68,768,537,3.398249258,3.187968217,3.625808372,0.688721934,0.648483827,0.731091832,0.005705395,0.003296633,0.008773472,0.051869945,0.04493681,0.058943016,0.37713768,0.362059805,0.394143495,0.697447796,0.684222738,0.711136891,0.259164733,0.246635731,0.27262181,0.015777262,0.012064965,0.019721578,0.178190255,0.166589327,0.189559165,0.124593968,0.115081206,0.134802784,26,31,37,HACETTEPE UNIVERSITESI,25,"ANKARA, TR",TR,HES,0,0.125,3690481.11
TR ANKARA04,TR0085,999643492,"GRID,6935,9",560,309,Middle East Technical University,TR,Ankara,Southern Europe,TR510,39.8910203,32.7780027,29,17,49,12,493,13,0.13,0.118837807,174,0.057045079,117,0.118019135,138,0.128936817,168,TR0085.2013,TR,80932307.09,276,NA,NA,NA,0.07278481,2160.519243,372,0,NA,0.309537516,111,355,2037.636936,3938,6964.146206,1532.397275,6.66051852,129.1574431,902.4360726,2946,1593,121,626,1096,3.417756168,3.175064108,3.65466978,0.752046278,0.711454704,0.794466365,0.003268746,0.001503494,0.005294927,0.063385896,0.054630156,0.072438448,0.442883645,0.426463209,0.45991461,0.74809548,0.735144744,0.761554088,0.404520061,0.388522092,0.419248349,0.030726257,0.025393601,0.036312849,0.158963941,0.148552565,0.170644997,0.278313865,0.264093448,0.292026409,25,26,29,MIDDLE EAST TECHNICAL UNIVERSITY,87,"ANKARA, TR",TR,HES,0,6.98E-02,14483973.68
TR ANKARA07,TR0125,999923628,"GRID,18376,3b",551,42,Bilkent University,TR,Ankara,Southern Europe,TR510,39.8746147,32.7475962,28,28,28,19,516,1,0.01,0.090780511,196,0.004451877,237,0.033888707,188,0.083632918,204,TR0125.2013,TR,NA,40,NA,NA,NA,0.019627085,2160.519243,99,0,NA,0.309537516,125,340,1002.577791,1625,5656.346354,955.72343,3.168561776,108.779899,527.0336182,1087,713,53,194,449,5.641802966,4.949164965,6.442662432,0.953266109,0.881992453,1.029221937,0.003160415,0.00109845,0.005964021,0.108500208,0.090829152,0.126144282,0.525678529,0.501426831,0.552013603,0.668923077,0.646153846,0.691692308,0.438769231,0.415384615,0.463384615,0.032615385,0.024,0.041846154,0.119384615,0.103384615,0.135384615,0.276307692,0.255384615,0.298461538,7,8,28,Bilkent Üniversitesi,55,"ANKARA, TR",TR,HES,0,0.153846154,16744570.08
TR ANTALYA01,TR0009,998145036,"GRID,29906,34",682,9,Akdeniz University,TR,Antalya,Southern Europe,TR611,36.8945335,30.655353,67,48,67,45,633,27,0.27,0.025290735,234,0.035204098,165,0,221,0.034379907,232,TR0009.2013,TR,67007696.86,44,NA,NA,NA,0.005411389,2160.519243,363,0,NA,0.309537516,58,199,961.7306445,1617,2922.119141,669.8913055,4.376500431,55.79125692,339.4778737,1077,351,19,119,195,3.038396621,2.670743209,3.438592722,0.696547739,0.631002603,0.771975499,0.004550651,0.001254796,0.008797386,0.058011312,0.045682913,0.071569957,0.352986437,0.328011414,0.376524993,0.666048237,0.643166357,0.689548547,0.217068646,0.197897341,0.237476809,0.011750155,0.006802721,0.017316017,0.073593074,0.06122449,0.086580087,0.120593692,0.105751391,0.136054422,NA,NA,67,AKDENIZ UNIVERSITY,4,"Antalya, TR",TR,HES,0,0,270250
TR ERZURUM01,TR0016,998144357,"GRID,411445,1",93,22,Atatürk University,TR,Erzurum,Southern Europe,TRA11,39.9012531,41.2481848,54,34,64,44,63,4,0.04,0.013447299,240,0.017346107,209,0,221,0.016542928,243,TR0016.2013,TR,96181172.29,286,NA,NA,NA,0.016758467,2160.519243,467,0,NA,0.309537516,6,75,1270.576836,2046,3456.407418,793.0135738,1.992333337,50.6385111,463.4619437,1456,292,9,235,147,2.720345058,2.495247335,2.978126986,0.624136653,0.577357432,0.677629702,0.001568054,0.000155366,0.003888855,0.039854741,0.030922675,0.049606392,0.364764987,0.342384048,0.385985492,0.711632454,0.693059629,0.731671554,0.142717498,0.128054741,0.157869013,0.004398827,0.001955034,0.007331378,0.11485826,0.101173021,0.1285435,0.071847507,0.060606061,0.083088954,12,6,54,ATATURK UNIVERSITY,1,"ERZURUM, TR",TR,HES,0,0,30816
